SYMBOL,description,go_id
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0005925
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0005178
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0043235
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0030369
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0009986
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0050730
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0050839
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0016021
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0043113
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:1990266
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0031072
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0007160
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0032930
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0099568
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0034687
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0038023
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0007229
ITGB2,integrin subunit beta 2 [Source:NCBI gene;Acc:396181],GO:0034113
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0030659
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0098869
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0004447
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0016491
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0005886
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0005887
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0010181
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0006570
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0055114
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0005654
IYD,iodotyrosine deiodinase [Source:NCBI gene;Acc:421631],GO:0042403
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0002250
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0019731
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0071748
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0071751
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0042803
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0019862
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0003094
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0071756
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0060267
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0071752
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0045087
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0071750
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0003697
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0034987
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0031210
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0030674
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0042834
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0065003
JCHAIN,joining chain of multimeric IgA and IgM [Source:NCBI gene;Acc:374117],GO:0005615
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0003700
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0000978
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0005634
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0035976
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0042493
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:1990441
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0001102
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0032496
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:1904707
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:1902895
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:2000144
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0006355
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0005096
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0009612
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0000790
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0005719
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0017053
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0051726
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0003677
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0001938
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0005654
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0000976
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0000981
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0071277
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0003682
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0032870
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0019899
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0035026
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0043547
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0009314
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0008134
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0035994
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0031625
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0042127
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0070374
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0005667
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0071276
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0045944
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0044389
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0009987
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0010634
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0000122
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0007265
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0035497
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0003713
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0001774
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0031103
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0061029
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0042802
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0044212
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0034614
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0045597
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0043923
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0008285
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0070412
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0001228
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0031953
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0043392
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0060395
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0034097
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0003151
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0051591
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0043066
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0030224
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0043922
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0043524
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0001889
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0010033
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0001525
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0007179
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0045892
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0043065
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0005515
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0045893
JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:424673]",GO:0048146
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0090398
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0000123
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0005730
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0070776
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0043966
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0006473
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0016573
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0045944
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0046872
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0008134
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0006334
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0016607
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0000790
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0045892
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0005634
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0042393
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0045893
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0004402
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0006355
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0016407
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0008270
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0030099
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0003677
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0000786
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0005829
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0016605
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0048513
KAT6A,lysine acetyltransferase 6A [Source:NCBI gene;Acc:426789],GO:0003713
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0016021
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0005251
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0071805
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0016020
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0005242
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:1901800
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:1902282
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0005886
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:1901979
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0086005
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:1901379
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0097623
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0086011
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0060306
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0060307
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0005249
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0015459
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0086009
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0006811
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0044325
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:1990573
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:1902260
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0035690
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0008076
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0098915
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0086002
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0009986
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:1902259
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0006813
KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:NCBI gene;Acc:427979],GO:0086091
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0034465
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0030007
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0042391
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0016020
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0034220
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0055085
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0016020
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0045794
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0006970
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0060072
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005216
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005623
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0043065
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005515
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0046872
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005623
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0034220
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0008076
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0003779
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0071805
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005244
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0060073
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0051592
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0006813
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0071805
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0001666
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0016021
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0042391
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0034465
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0001666
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005249
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0016324
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005267
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0051592
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0008076
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0006813
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0016021
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0003779
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005216
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0006811
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0045211
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0006970
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0045794
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005901
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0006811
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0015269
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0060073
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0016324
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0043065
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005267
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0034765
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0055085
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005901
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0015269
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005249
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0034765
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005244
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0046872
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0030007
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0005515
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0060072
KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:NCBI gene;Acc:374065],GO:0045211
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0015269
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0005513
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0006813
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0015459
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0016021
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0008076
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0071805
KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:NCBI gene;Acc:395301],GO:0016020
KDM3B,lysine demethylase 3B [Source:NCBI gene;Acc:100859412],GO:0005634
KDM3B,lysine demethylase 3B [Source:NCBI gene;Acc:100859412],
KDM3B,lysine demethylase 3B [Source:NCBI gene;Acc:100859412],GO:0006355
